attempt_id,gps_distance_m,time_gap_minutes,call_made,is_cod,exec_historical_fake_rate,minutes_to_shift_end,pincode_tier,credibility_score,profile
ef6fd838-bf55-4cbc-82d9-857d3ea7e968,510.3,57.0,1,0,0.0264,189.3,3,0.75,GENUINE_BORDERLINE
2338bf77-2c44-48ff-98e0-b3e06088fcb0,10.0,33.8,0,0,0.0203,83.8,1,0.75,GENUINE_ATTEMPT
65845251-571f-424e-9f75-411dec8501c9,2032.2,4.1,0,0,0.0695,13.0,1,0.3,SHIFT_END_DUMP
2b59de23-f91a-4423-98cd-c83e7a32ea54,4596.8,11.9,0,0,0.1851,34.0,1,0.2942,SHIFT_END_DUMP
01431337-ae73-45c6-83b5-edc6b399a30b,312.1,40.3,1,0,0.0577,150.6,1,0.942,GENUINE_ATTEMPT
5b3c6fe1-1d97-4ba6-8870-91667ed8bd18,37.9,29.8,1,1,0.0,401.4,3,0.8957,GENUINE_ATTEMPT
6ed6bc21-aa45-46c4-a114-53b4a53114a2,3960.3,2.7,0,0,0.376,14.8,1,0.218,SHIFT_END_DUMP
25461d81-aa53-4e1e-af63-d50dd73c7c31,180.3,61.0,1,0,0.0547,165.3,3,0.8846,GENUINE_ATTEMPT
be7d49a5-6017-4fe1-8800-edafe4645a85,2206.4,16.4,0,1,0.1785,300.3,1,0.3457,LAZY_SKIP
823dd785-c8e8-4d44-817e-851c5c563753,233.9,43.6,1,1,0.0319,40.5,3,0.8245,GENUINE_ATTEMPT
4bf695d2-eb99-4d17-ba4b-9d14bd38a1c7,457.9,39.6,1,0,0.1132,153.5,1,0.75,GENUINE_BORDERLINE
5bba48ba-9be5-4ca9-a12f-7f3f5fd93211,3566.2,7.1,0,1,0.45,20.0,1,0.22,SHIFT_END_DUMP
ab805a49-59cc-405d-a550-5234a64e25da,962.5,81.2,1,1,0.0973,172.9,1,0.7385,GENUINE_BORDERLINE
938d5e94-b518-47d5-9605-99d69b7ae6e6,282.5,23.0,1,0,0.0448,315.7,3,0.8414,GENUINE_ATTEMPT
4aaebe70-95dc-48ce-a177-d5868080e2c0,77.3,19.4,1,0,0.0542,73.6,3,0.7918,GENUINE_ATTEMPT
123910e3-2b96-4258-8c89-de74214d82c1,10.0,27.1,1,0,0.06,58.1,3,0.8509,GENUINE_ATTEMPT
779a0270-e8e2-47e6-a5a5-8d4559318dcd,10.0,17.2,1,0,0.0115,142.1,1,0.8675,GENUINE_ATTEMPT
eff67a22-6a81-4acd-a2d7-af90041a0547,178.9,64.0,0,0,0.0538,380.2,3,0.75,GENUINE_ATTEMPT
4dac5d34-6959-42a2-afc2-108003c82747,249.7,24.5,1,0,0.048,110.8,1,0.8583,GENUINE_ATTEMPT
839b03e2-b3f9-4dd4-8ebc-8f16251f739c,159.0,40.9,1,1,0.0579,177.1,1,0.9446,GENUINE_ATTEMPT
137a554b-6300-4dd1-9652-43c4d08ca4a6,1108.7,43.2,0,0,0.1282,149.2,3,0.5,GENUINE_BORDERLINE
d9eabe82-0e59-45a9-be46-3448190a3221,50.0,5.2,0,1,0.15,34.4,3,0.2,SYSTEMATIC_FRAUD
a5cc7edd-b30d-4fb6-a59a-1138bfc61cb2,4572.1,5.9,0,1,0.4082,131.7,3,0.2,SYSTEMATIC_FRAUD
a03d6fb7-ec1a-4e2e-9827-e4d158021905,275.5,34.5,1,0,0.0,337.6,1,0.9847,GENUINE_ATTEMPT
69f119fa-7c83-414f-b506-9c4c0870eac1,2901.9,6.0,0,1,0.1551,237.3,1,0.2,SYSTEMATIC_FRAUD
a7dc5b5d-d72e-47d7-8a75-cc82201345e2,1253.7,27.8,0,1,0.0354,42.1,2,0.5,GENUINE_BORDERLINE
fae130c2-203b-4ba2-b8fb-9e7614405875,864.8,52.3,1,1,0.1702,382.8,3,0.75,GENUINE_BORDERLINE
b924ebe5-0d54-4d02-93cb-62050b0e1291,2070.2,21.1,0,0,0.1797,83.3,2,0.45,LAZY_SKIP
9145264a-b78a-4b86-a416-4bad55e24aa0,29.7,45.4,1,1,0.0855,398.2,1,0.9638,GENUINE_ATTEMPT
caec02dd-1205-4bee-b4fb-30b2d01332a4,4528.1,10.0,0,1,0.2161,254.5,1,0.2,SYSTEMATIC_FRAUD
ab76d9d4-9ea4-4c5a-b1fc-8a14a4d3de61,2300.9,14.8,0,0,0.2131,87.1,1,0.3812,LAZY_SKIP
7477954b-0c44-4444-8006-397cfe5e1189,800.0,13.1,0,0,0.1874,248.8,1,0.45,LAZY_SKIP
49288f7f-59ad-41fd-970d-421c80d1ae84,4512.2,4.6,0,1,0.3477,142.1,3,0.2,SYSTEMATIC_FRAUD
e72f4a9a-2f71-4130-b235-2315e4acd6ab,1019.3,15.0,1,1,0.0632,28.2,2,0.75,GENUINE_BORDERLINE
4ac3e054-0560-466e-9081-5a43f2ea6f5e,3900.2,1.0,0,1,0.1426,1.0,2,0.2515,SHIFT_END_DUMP
1d00067e-3ecc-4ec1-9c3a-2155999407fd,96.7,27.7,0,1,0.0363,320.8,1,0.75,GENUINE_ATTEMPT
d5cb8fdd-5e88-4a6a-a5f4-db197d95c89a,487.5,14.4,1,1,0.0315,460.4,1,0.8682,GENUINE_ATTEMPT
d111c522-591b-4ca8-b653-19cef399c3d0,23.0,30.6,1,1,0.0298,410.8,1,1.0,GENUINE_ATTEMPT
c03dd243-ca37-4bbc-9f6b-764b197dc830,3571.3,17.3,0,1,0.3055,10.0,1,0.3397,LAZY_SKIP
08480b3b-dd8d-4212-92e3-76faf1a88e07,259.3,48.1,0,0,0.0493,217.3,1,0.75,GENUINE_ATTEMPT
e8b57f6c-fa6b-4948-b209-655f61178230,136.0,10.0,1,1,0.0488,119.3,1,0.8099,GENUINE_ATTEMPT
0e74205c-6de3-4644-b9b7-22be3cd84e91,10.0,26.4,0,0,0.0141,415.5,2,0.75,GENUINE_ATTEMPT
eb39bbb6-a5fa-4651-a0e2-9515b85f0623,175.2,43.0,1,0,0.0889,333.0,1,0.8933,GENUINE_ATTEMPT
85d86de2-5c12-480d-b218-9ea81f206d90,81.5,17.7,1,1,0.1114,128.6,1,0.754,GENUINE_ATTEMPT
ed0885ac-6972-4034-a65a-d967228f6fd2,111.4,39.4,1,1,0.0252,287.7,3,0.8892,GENUINE_ATTEMPT
75892a4a-9b33-427d-82a2-9cebc2282c0b,174.4,49.5,1,1,0.0453,284.6,1,0.8799,GENUINE_ATTEMPT
cd6b3ae3-87ff-4e4e-a889-515a12779914,347.1,10.0,0,0,0.0422,350.3,3,0.75,GENUINE_ATTEMPT
a12a99b8-722c-467d-b9ac-a41972442da6,101.2,62.5,1,0,0.0527,134.8,2,0.75,GENUINE_ATTEMPT
9092b4be-321d-4910-adb6-e265547a65e3,210.4,38.4,1,1,0.1067,314.8,2,0.8751,GENUINE_ATTEMPT
0d01dd95-8ab2-4c96-801b-96e1a01d35d6,3351.4,2.8,0,0,0.1325,28.7,1,0.3,SHIFT_END_DUMP
9fe63d82-6cca-4e8a-a938-4743109c6987,20.5,51.7,1,0,0.0327,52.0,1,0.875,GENUINE_ATTEMPT
f8b90b4c-4b05-4f24-b8a7-3082c49b293b,18.0,23.1,1,0,0.0812,238.5,2,0.8192,GENUINE_ATTEMPT
e719cb8f-99a8-48ba-b546-0ac5f7e9fefd,136.0,32.3,1,0,0.0744,469.7,2,0.8895,GENUINE_ATTEMPT
f648f8c5-7160-443d-aca0-b8519f0eb961,10.0,30.8,1,0,0.0518,46.8,2,0.8255,GENUINE_ATTEMPT
7d122a55-ee59-4135-9495-0f2621194ae8,665.5,58.2,1,1,0.1594,128.6,2,0.75,GENUINE_BORDERLINE
cb8c5747-c060-4fb8-bd58-424817ec3f2e,220.8,54.2,1,0,0.061,285.6,1,0.9884,GENUINE_ATTEMPT
78a2f19a-57c7-4dd8-971b-462dbd9951a6,10.0,39.3,1,0,0.0394,90.0,1,0.8342,GENUINE_ATTEMPT
eba5ac7d-4473-4b59-b8b0-b82f6980ff44,10.0,27.6,1,0,0.0805,471.0,1,0.9034,GENUINE_ATTEMPT
d29c2a3c-7c9c-4ad6-8e1f-1d7ad21b2204,2153.9,8.2,0,1,0.1804,121.2,1,0.3746,LAZY_SKIP
eb4c5f04-8f6e-4806-ae7d-28e0c097a96a,48.0,50.0,1,0,0.0372,291.7,2,0.805,GENUINE_ATTEMPT
713112c3-5d3d-478a-acf6-533371a6c021,4892.0,5.0,0,0,0.2858,29.8,2,0.2973,SHIFT_END_DUMP
8f3eb268-f7d6-4c33-8aed-12abd5ba1b18,1271.7,5.2,0,1,0.3213,231.4,1,0.2,SYSTEMATIC_FRAUD
5c9bbe6e-d809-43f8-94fa-4e93fb8e6c52,208.3,40.1,1,1,0.0706,51.6,1,0.8448,GENUINE_ATTEMPT
2518ac71-022e-4d2f-8c14-02e0500d093a,1248.9,5.0,0,1,0.3343,9.3,2,0.2,SYSTEMATIC_FRAUD
5313bf95-a4f9-4716-a846-d8fe4e7618d5,722.4,15.0,1,1,0.0,239.5,2,0.75,GENUINE_BORDERLINE
d7065885-9833-4ad8-b0ed-5b3a419ef1fb,205.2,18.7,1,1,0.0489,383.3,2,0.8487,GENUINE_ATTEMPT
ccde3b96-3400-4d11-b9d3-fd6cf96c5eb4,2538.1,4.4,0,0,0.2832,10.4,2,0.2985,SHIFT_END_DUMP
71a5be31-f933-4e49-a7bc-d1fb1b286c05,99.7,34.5,1,1,0.0372,266.4,1,0.8942,GENUINE_ATTEMPT
33e4f741-c16f-4d13-980a-343cf3dc4184,781.2,17.2,1,0,0.1497,182.1,2,0.7463,GENUINE_BORDERLINE
c158355b-21ee-4d18-bbcd-89f5cf4e0670,665.2,42.5,1,1,0.0481,367.4,3,0.75,GENUINE_BORDERLINE
a9659c2e-c0fa-4825-a757-3ff57104228d,99.8,29.5,0,0,0.0229,355.9,1,0.75,GENUINE_ATTEMPT
95fe4510-d909-4b59-b453-e8408fb0347c,765.4,76.9,0,1,0.0948,303.4,1,0.5447,GENUINE_BORDERLINE
8bbc6532-e1cb-4c26-9f35-b829f1ed3391,2481.8,15.4,0,0,0.2399,10.0,3,0.4404,LAZY_SKIP
3e1cbb13-6f0f-4129-90c3-d3c661834a5f,317.9,18.0,1,1,0.063,390.3,2,0.82,GENUINE_ATTEMPT
52a4727f-fff9-4cc1-a52f-f87621dc5a2c,187.4,46.0,1,1,0.0104,423.9,3,0.8568,GENUINE_ATTEMPT
9d9c0790-1eb4-4c6a-8afe-42fa2a3e6a96,300.1,37.5,1,1,0.0307,99.6,1,0.928,GENUINE_ATTEMPT
e61aee88-a306-412e-928f-006d29639277,114.0,54.8,1,0,0.0896,394.7,1,0.9909,GENUINE_ATTEMPT
4c69f798-b732-422a-a5c0-aaad842b2c2c,2753.2,18.0,0,1,0.05,10.0,1,0.4413,LAZY_SKIP
1aa063ab-946e-448d-9f3c-0c5920dd4321,325.7,44.8,1,0,0.0195,227.0,3,0.8716,GENUINE_ATTEMPT
e09a86dc-8a59-4981-b938-1ba42691ca9f,430.5,28.3,1,0,0.0034,271.1,3,0.865,GENUINE_ATTEMPT
640410dd-9319-491b-9432-7851c660e2a2,132.2,12.9,1,0,0.0697,286.2,2,0.8262,GENUINE_ATTEMPT
d563a31e-fba1-46b5-b904-bb31ac5054af,3208.1,14.5,0,1,0.1811,71.4,3,0.45,LAZY_SKIP
c86bfb6d-c9c3-4047-833f-438d4297034b,328.8,45.6,1,0,0.0563,211.2,2,0.7813,GENUINE_ATTEMPT
6caf9874-6789-4b51-86ca-184c31b00b00,193.5,44.4,1,0,0.0337,180.8,3,0.9008,GENUINE_ATTEMPT
60eb7595-873a-4803-b66d-c6cc84aca5ac,162.8,53.0,1,1,0.0028,252.1,2,0.8373,GENUINE_ATTEMPT
0b4e0866-af3b-4072-a95d-8cbf5d4888a7,232.5,19.2,1,1,0.1255,264.7,1,0.9513,GENUINE_ATTEMPT
7ee53bab-4148-4c0a-8ccf-4a9b0b8e933a,33.0,17.2,1,1,0.0022,55.5,1,0.9522,GENUINE_ATTEMPT
dab41795-c245-4c75-89eb-abc8bf653c96,10.0,37.9,0,1,0.0384,445.8,1,0.75,GENUINE_ATTEMPT
ac6f2b0b-c2f8-4f8a-8593-1d2d451c0355,389.4,44.8,1,0,0.0118,95.3,1,0.9321,GENUINE_ATTEMPT
f049cf57-e0a2-408e-b4b4-3996201edab7,649.3,69.9,1,0,0.1537,81.3,1,0.75,GENUINE_BORDERLINE
d07a14e0-b4d7-4c65-85db-a5e87a716e27,103.6,33.6,1,0,0.1023,374.7,1,0.9516,GENUINE_ATTEMPT
e32fec2d-f1b0-4e45-8670-528e7cc51e98,5171.7,10.2,0,0,0.2384,26.6,2,0.2158,SHIFT_END_DUMP
44088ab5-bd4f-46da-b28b-ff057bcc33ae,266.3,38.3,1,1,0.0,94.8,1,0.92,GENUINE_ATTEMPT
37367c00-7ba7-47cd-97ac-c7967c1302ee,3757.0,3.0,0,0,0.0931,28.2,3,0.3,SHIFT_END_DUMP
092cd5fd-5b51-466c-b2a2-06d62227f60b,4177.1,2.9,0,1,0.3081,17.9,2,0.2254,SHIFT_END_DUMP
eeeabd39-8c00-48f2-9d48-07a1f8ae9f61,3145.5,7.8,0,1,0.15,204.2,2,0.2,SYSTEMATIC_FRAUD
078f1725-7e84-4c1c-ac1d-2e381c2f7a89,789.9,55.7,1,0,0.0696,223.5,1,0.75,GENUINE_BORDERLINE
d43f732d-d8ec-42a6-bba0-82703009e840,327.4,37.0,1,1,0.0417,32.5,1,0.8823,GENUINE_ATTEMPT
0e914232-2c8b-442a-98f2-de0d7e267400,130.5,30.8,1,1,0.0762,410.2,3,0.8634,GENUINE_ATTEMPT
cf043b3e-3904-48d4-b025-462600bac098,267.8,38.3,1,1,0.0698,463.6,1,0.9196,GENUINE_ATTEMPT
89fc4db6-86bf-4219-a873-94e1ac7fd153,1124.9,11.6,0,1,0.2824,63.4,1,0.2,SYSTEMATIC_FRAUD
76d5340d-7b5c-4081-ab93-859e704e2446,477.6,40.5,1,0,0.0362,55.2,2,0.75,GENUINE_BORDERLINE
ae904acd-9ad2-483c-98a2-9b717188337c,10.0,22.6,0,0,0.0422,79.5,3,0.75,GENUINE_ATTEMPT
7aeaf828-ecb8-4c17-9ab2-613a1e7f5809,267.7,44.0,1,1,0.0153,213.9,3,0.8342,GENUINE_ATTEMPT
7ce01f9f-9790-4d17-bf94-e73387808fef,2398.9,1.7,0,1,0.0855,21.6,3,0.3,SHIFT_END_DUMP
c91bf827-a45c-4955-9902-614ad8b8390d,191.6,28.5,1,1,0.0414,251.6,1,0.9498,GENUINE_ATTEMPT
2ce3a84d-2b5c-4faf-8fcd-168658bcb893,34.9,36.9,1,1,0.0299,271.4,2,0.8186,GENUINE_ATTEMPT
714cd781-28af-457c-a396-e0b94e430bbc,3099.7,5.2,0,1,0.1931,6.9,3,0.3,SHIFT_END_DUMP
3615ef78-1cc6-4c7f-a448-09f34908e41a,185.6,36.2,1,0,0.0,396.1,2,0.9352,GENUINE_ATTEMPT
12c6708f-ae5f-4abb-8be5-77d15978e231,10.0,23.1,1,0,0.0933,347.9,2,0.8857,GENUINE_ATTEMPT
21e2ba18-1b60-401a-b2f2-132eb076a049,268.6,45.9,1,1,0.0298,357.5,2,0.8751,GENUINE_ATTEMPT
c813f37e-32f9-4341-99ec-5e4b1f85627c,777.3,44.8,1,1,0.053,197.7,1,0.75,GENUINE_BORDERLINE
4be9be57-917e-4255-a6f3-67264a724dea,3774.0,1.0,0,0,0.2329,22.3,1,0.3,SHIFT_END_DUMP
68399447-30f7-4906-8db5-26e509c76652,1149.2,25.5,1,0,0.1682,286.2,2,0.75,GENUINE_BORDERLINE
71c0b821-8e1f-41e9-9aa6-5dae83e8e7d8,34.2,29.4,1,0,0.0472,119.6,2,0.752,GENUINE_ATTEMPT
44de88cc-7962-4181-8821-c970832b380f,29.5,33.6,1,0,0.0313,354.0,1,1.0,GENUINE_ATTEMPT
a6dd2235-b5ca-4510-b032-b005d4db336b,522.2,36.1,1,0,0.0086,419.2,1,0.9152,GENUINE_ATTEMPT
7fc63704-c12e-4fdb-b257-a5d80484a4da,57.8,51.5,1,0,0.0338,403.4,3,0.882,GENUINE_ATTEMPT
21d50aae-8372-4b95-a193-f5316229f812,200.0,69.6,1,0,0.1683,357.3,1,0.75,GENUINE_BORDERLINE
6864fd75-c8cc-4819-ba7b-a379e7a5042e,6071.0,5.6,0,1,0.2233,196.8,2,0.2,SYSTEMATIC_FRAUD
3381d33f-1941-45e7-9463-ecd1bc7956e1,912.5,58.8,1,1,0.039,117.1,1,0.75,GENUINE_BORDERLINE
21827731-0ff2-40d8-bcf6-117e857211cc,322.9,10.0,1,1,0.0512,91.1,1,0.75,GENUINE_ATTEMPT
f682b5e6-ff39-4b8d-91e0-55dfefd8afc6,215.5,39.9,0,1,0.0507,77.9,2,0.75,GENUINE_ATTEMPT
943bea4d-9fbb-40d1-bd2f-f381d741aff0,1074.3,19.4,0,1,0.2031,64.7,1,0.45,LAZY_SKIP
f7831d19-3039-4b48-91b2-815801a24c26,3069.4,18.9,1,1,0.0888,23.9,2,0.45,LAZY_SKIP
220720c3-1d24-4de4-9f4e-924216740e11,204.0,24.9,1,0,0.0217,82.5,2,0.8834,GENUINE_ATTEMPT
d90bfa6e-99dc-4940-ad06-b840732b6369,88.0,37.9,1,0,0.0507,377.0,2,0.9127,GENUINE_ATTEMPT
b13765b3-e9c1-4ceb-8c8e-854edf06d30f,285.9,31.2,1,1,0.0602,149.5,3,0.7649,GENUINE_ATTEMPT
128f128c-1258-4f48-8909-416d81b1289f,4416.9,12.4,0,1,0.2856,265.8,1,0.2,SYSTEMATIC_FRAUD
3e982820-3ce1-4062-bab9-1c4620b6c79b,207.6,32.4,1,0,0.1044,177.4,1,0.8394,GENUINE_ATTEMPT
120d91b1-90c0-45c8-90cc-720489b79918,47.6,30.7,1,0,0.0554,68.8,2,0.7659,GENUINE_ATTEMPT
08bd0445-4b58-4d9c-8fcc-c5ce233b505d,10.0,35.8,1,1,0.0685,169.6,3,0.8475,GENUINE_ATTEMPT
66c2e3f3-c00e-475f-b251-fe12de9ab92b,230.5,29.7,1,0,0.0283,383.5,1,0.9786,GENUINE_ATTEMPT
e2151f1a-62b5-4478-a2dd-24ad57b76be8,270.0,36.4,0,0,0.0536,470.1,3,0.8555,GENUINE_ATTEMPT
9565f24a-aafe-452b-a4b8-ee3a842dce49,333.9,66.6,1,1,0.221,341.5,3,0.75,GENUINE_BORDERLINE
4d69c7fe-f7d0-4a72-a843-04b043473105,200.0,31.4,0,0,0.0487,321.1,1,0.6883,GENUINE_BORDERLINE
3c156ca2-e033-4504-b7c0-4a43d2f0f8a1,734.5,31.1,0,1,0.1466,362.8,1,0.5675,GENUINE_BORDERLINE
a7a84f30-d922-499c-bcd1-0679526ad955,1221.6,19.6,0,1,0.2363,50.2,2,0.4266,LAZY_SKIP
3f4d671e-563d-467b-86ac-1d6c12600295,198.3,34.1,1,0,0.0541,342.4,3,0.9093,GENUINE_ATTEMPT
7ecaeaaa-a147-4c80-9d90-8afccb011ebd,200.0,50.1,0,1,0.0709,162.3,1,0.5802,GENUINE_BORDERLINE
f268b394-534b-4285-b230-74c7daf71649,2728.8,5.8,0,1,0.1068,243.4,3,0.4456,LAZY_SKIP
92779f21-4388-4657-ad70-8bf514c5beb8,113.2,55.0,1,1,0.0442,51.6,1,0.8384,GENUINE_ATTEMPT
926811c8-d276-4433-adbd-9f5d865be525,71.9,51.8,1,0,0.0459,435.7,1,0.9883,GENUINE_ATTEMPT
2df15027-61ea-42ae-abf4-838fbec1190d,10.0,16.8,1,0,0.0611,357.8,2,0.9867,GENUINE_ATTEMPT
550d6f62-d0a2-496c-8d07-809161dd8188,86.2,40.9,1,1,0.1315,104.9,3,0.7565,GENUINE_ATTEMPT
7be1b13c-0200-429b-8a6b-f16cf310c5f6,1307.8,42.7,0,1,0.1259,349.6,2,0.6151,GENUINE_BORDERLINE
6289a234-ee3c-4643-b526-b5ab15a873ba,346.4,25.9,1,1,0.0425,460.1,1,0.953,GENUINE_ATTEMPT
9a21fb5a-3f00-44e5-9647-0ebe3676c360,177.5,41.7,1,0,0.0207,289.4,2,0.8634,GENUINE_ATTEMPT
0f9c1525-2554-4565-9cb3-d9007ca00af9,4189.1,9.7,0,1,0.2017,183.6,1,0.3164,LAZY_SKIP
d49b53e4-b7ed-446f-b336-eef8d31c6890,332.6,43.2,1,1,0.0157,427.4,2,0.9229,GENUINE_ATTEMPT
61c1ffda-bc65-41c9-9fcb-42460447708f,3391.1,1.5,0,1,0.1225,11.3,3,0.204,SHIFT_END_DUMP
d3c524ca-ab53-498a-9b06-d36652d64697,219.4,43.8,1,0,0.01,405.2,2,0.9834,GENUINE_ATTEMPT
3b2a9f4f-edd7-4ff6-9d7f-75026288e8d2,3876.0,5.8,1,1,0.3036,252.1,1,0.2,SYSTEMATIC_FRAUD
427fa6b0-d082-4a02-921f-80ae222a5359,471.3,100.0,0,0,0.0917,37.9,1,0.5,GENUINE_BORDERLINE
84ba2357-3d45-4eec-8614-6f25284e49cb,433.2,28.9,1,0,0.02,88.9,1,0.9708,GENUINE_ATTEMPT
fcbc009c-d661-47aa-8218-14836ce082ba,605.9,39.5,0,1,0.0501,47.4,2,0.5778,GENUINE_BORDERLINE
b1e5706f-a5cd-40d4-ae3c-9ab9bf367834,10.0,21.0,0,0,0.0456,453.2,2,0.75,GENUINE_ATTEMPT
bc977b00-d5ec-416d-b754-4092cfd0cc69,357.3,37.5,1,0,0.0744,241.9,2,0.8351,GENUINE_ATTEMPT
c50259fd-4027-4908-ab32-5ca9d54dabb2,1000.0,6.7,0,1,0.2187,28.0,1,0.3,SHIFT_END_DUMP
db021c36-9ce6-4de4-b876-4d162d85a591,1026.9,61.0,1,1,0.0708,104.0,2,0.6585,GENUINE_BORDERLINE
0213e5af-3976-4250-ad56-bda6e071be6f,25.5,54.9,1,1,0.0123,450.7,1,0.9596,GENUINE_ATTEMPT
2318fea7-f615-4873-8f7c-6623428d78a9,159.0,55.1,1,0,0.0847,465.8,3,0.8218,GENUINE_ATTEMPT
e8c1b94b-b754-4151-9523-92a7cdbcbead,50.1,28.1,1,0,0.0765,327.2,1,0.902,GENUINE_ATTEMPT
7a64fceb-00e8-4ee6-a4d8-c2e0087331db,196.1,26.9,1,0,0.0231,134.5,3,0.8244,GENUINE_ATTEMPT
9f269aac-92d6-422a-8d5b-000fb745576f,2558.8,4.7,0,1,0.3483,5.0,3,0.2711,SHIFT_END_DUMP
6ac541b9-b768-47a8-a89a-951b619c6ce9,125.4,12.1,1,1,0.024,308.9,2,0.7812,GENUINE_ATTEMPT
c8147b56-3d76-46cc-a048-74284dc36649,234.8,75.3,0,1,0.0555,172.1,3,0.5,GENUINE_BORDERLINE
be3ef572-651b-4f04-b24d-299a0b8a1e2d,1228.0,2.5,1,1,0.2681,205.9,1,0.2,SYSTEMATIC_FRAUD
1264ac67-94ca-4b21-bada-661ba95cf953,122.7,27.7,1,0,0.0279,96.3,1,0.8427,GENUINE_ATTEMPT
77d5063d-e55f-4563-aedd-f2e4d2fb32cb,920.3,24.3,1,1,0.069,51.4,1,0.75,GENUINE_BORDERLINE
d2cdab46-a567-479a-b27a-b35f2c4c5c3f,1808.9,5.8,0,1,0.4537,213.4,2,0.2,SYSTEMATIC_FRAUD
4665b404-b8e3-4b5e-882b-cb754c9e059d,2271.2,17.6,0,1,0.1436,149.1,2,0.45,LAZY_SKIP
d6943b21-9560-4d8f-a1b1-b446b8cd934a,108.9,32.1,1,1,0.0265,373.7,2,0.9728,GENUINE_ATTEMPT
5dfad35b-6e06-4af8-8118-ef0f6228bca6,397.8,47.4,0,1,0.0566,208.1,3,0.75,GENUINE_ATTEMPT
2c4f4ec8-de8e-47ca-bd6f-ae32d7f31c52,167.8,26.0,1,1,0.0376,222.5,2,0.9787,GENUINE_ATTEMPT
71c4ec2f-f8e9-4fde-be8c-6e8b71c33917,5602.4,1.0,1,0,0.1953,18.1,1,0.3,SHIFT_END_DUMP
2dc62558-dbc5-41a0-b5d3-eec4e359fbcb,205.5,26.7,1,1,0.0694,141.7,1,0.8353,GENUINE_ATTEMPT
ef923e46-7d5c-47a9-ba97-6713b35dc778,50.0,2.7,1,0,0.2105,163.6,3,0.2,SYSTEMATIC_FRAUD
6984cc5b-7e8d-4a2a-bf61-bfaa1e80670e,653.1,51.0,0,1,0.1351,196.5,1,0.5,GENUINE_BORDERLINE
b8db8be1-301b-4020-95a5-915186ce25ce,2067.7,6.9,0,1,0.2188,106.0,3,0.2,SYSTEMATIC_FRAUD
e74c51e2-58a5-4ce2-bcfa-85b1a42e6881,3110.2,9.8,0,1,0.2918,17.6,1,0.3,SHIFT_END_DUMP
af67e9b8-0ad8-4d1a-b6e0-b4c603cb2929,240.3,58.3,1,0,0.0308,146.1,3,0.8295,GENUINE_ATTEMPT
a5f58cdf-2046-4d26-84d4-8a7b1dd1e624,160.9,29.4,1,0,0.0564,141.0,1,0.8443,GENUINE_ATTEMPT
07cbdd3e-1ddf-4423-8649-08bd5b82e92b,2090.7,9.8,0,0,0.05,142.1,2,0.45,LAZY_SKIP
d6826805-6089-466e-9ef6-a2eb25d736e3,182.7,28.6,1,0,0.044,402.1,1,0.9144,GENUINE_ATTEMPT
3313a16c-6087-47e8-bff8-1c6600f36b4f,4252.5,4.5,0,1,0.206,82.8,3,0.2,SYSTEMATIC_FRAUD
2f06bc05-7d4d-4790-94e0-ff0aa94fa165,186.0,64.2,1,1,0.0038,414.4,2,0.8632,GENUINE_ATTEMPT
4c1426e9-35b1-48b9-aa55-165b32d7075b,127.7,36.5,1,0,0.0705,140.5,2,0.8429,GENUINE_ATTEMPT
7345154d-ecd0-4748-95ec-62ff9a787a8a,245.6,31.1,0,0,0.032,420.7,1,0.7868,GENUINE_ATTEMPT
de942890-71b4-4028-9bce-5b7ff4d196aa,10.0,39.7,1,0,0.0551,107.8,1,0.8357,GENUINE_ATTEMPT
7d82333f-5279-4a1b-a3e3-8b0ca9ef328a,694.8,34.4,1,0,0.1565,198.2,2,0.75,GENUINE_BORDERLINE
0729cae6-250e-451e-ae33-450efe498935,4368.5,20.4,0,1,0.1914,54.9,3,0.3336,LAZY_SKIP
f1b1725f-7398-40c4-acce-b643b15b920a,4596.7,11.5,0,1,0.15,85.6,1,0.2,SYSTEMATIC_FRAUD
cbbcc47c-cd5c-4fa1-a4db-b63cdc77d806,153.1,36.5,1,1,0.0334,263.4,1,0.9617,GENUINE_ATTEMPT
a5cc7702-e95e-4798-ba43-4ef77c88a08d,2370.0,4.9,0,1,0.235,138.1,2,0.45,LAZY_SKIP
9ddb0432-483d-4a41-81e0-4a0b9b6ba6f1,246.3,47.3,1,0,0.092,197.2,3,0.75,GENUINE_BORDERLINE
9d201af0-aa50-44fc-ae3a-30583052e993,5306.2,1.0,0,0,0.104,17.6,3,0.3,SHIFT_END_DUMP
ba2de3a6-fdff-4d10-b80f-e21e4773319f,161.9,26.5,1,0,0.0021,89.4,2,0.8979,GENUINE_ATTEMPT
adf08e5e-7a22-4d15-b92d-c725296914a4,3085.0,2.6,0,1,0.2487,16.3,1,0.264,SHIFT_END_DUMP
7f35a71c-50f8-47d2-8261-ad5c45eb17b7,2380.5,14.4,0,1,0.1875,18.1,1,0.45,LAZY_SKIP
2d0773a1-67d7-46e2-8401-2093925790f1,10.0,33.1,1,0,0.0192,293.5,1,0.9865,GENUINE_ATTEMPT
a73ecb4f-af8e-4ec1-9dea-90d2cac970ef,2246.2,5.9,0,0,0.32,20.8,3,0.2596,SHIFT_END_DUMP
17c42f8a-1dca-40ce-bdef-bb0e29c9630f,10.0,26.8,1,0,0.0572,306.2,1,1.0,GENUINE_ATTEMPT
